id,x,y,z,size,time,r,g,b
27,37.20987737,34.28081004,70.01729383,3,22,247,204,49
28,23.59184628,43.38534969,53.66319731,3,22,247,204,49
29,14.86574334,24.33201543,81.29781472,3,22,247,204,49
30,74.83410289,37.5947981,50.51197941,3,22,247,204,49
31,39.54904609,57.88581946,23.49765471,3,22,247,204,49
32,28.39264637,29.66684827,46.80460371,3,22,247,204,49
33,74.84643742,56.69708525,37.5971155,3,22,247,204,49
34,25.79360129,38.01366859,48.87901727,3,22,247,204,49
35,74.29965835,38.60312491,35.9334374,3,22,247,204,49
36,19.94076328,55.5749036,28.10708639,3,22,247,204,49
37,33.74434329,51.29377159,27.55577632,3,22,247,204,49
38,32.93644872,36.33551613,68.49116118,3,22,247,204,49
39,20.92213678,67.17728814,78.02333412,3,22,247,204,49
40,31.49105275,62.11750161,31.89252133,3,22,247,204,49
41,54.425747,71.58142217,67.89180606,3,22,247,204,49
42,30.89888273,34.40163911,56.76533746,3,22,247,204,49
43,31.89406447,39.61588402,21.09663876,3,22,247,204,49
44,67.09865637,46.47383758,71.41369212,3,22,247,204,49
45,41.56285718,26.53605827,56.55884584,3,22,247,204,49
46,20.56564352,49.56400989,53.67981123,3,22,247,204,49
47,29.61098535,51.02635853,70.66456908,3,22,247,204,49
48,21.72762428,55.3341471,56.98178209,3,22,247,204,49
49,71.23875829,78.74213787,55.22798025,3,22,247,204,49
0,52.65316797,53.10774071,51.86872861,5,23,229,45,32
1,50.22498624,48.57332364,50.6192922,5,23,229,45,32
2,45.08180507,54.20291331,52.02578327,5,23,229,45,32
3,52.90255535,49.7480039,47.53071818,5,23,229,45,32
4,50.66272598,47.04537026,45.39479987,5,23,229,45,32
5,48.17643917,48.71843757,46.72863138,5,23,229,45,32
6,52.13747819,48.31583805,45.92016267,5,23,229,45,32
7,50.85702918,49.10463503,54.88040972,5,23,229,45,32
8,52.68226041,48.29130543,46.26782764,5,23,229,45,32
9,49.92020856,48.66813042,49.01773821,5,23,229,45,32
0,29.25299989,42.87892734,68.84392777,3,23,247,204,49
1,64.83139826,27.15029593,51.78869098,3,23,247,204,49
2,54.12855019,27.29125452,64.93121448,3,23,247,204,49
3,47.3134431,70.43660917,70.72883185,3,23,247,204,49
4,63.36240547,24.84326943,50.02519261,3,23,247,204,49
5,26.62784153,38.33842476,56.25722667,3,23,247,204,49
6,44.98873209,66.65961522,27.39236181,3,23,247,204,49
7,21.68080327,63.54585592,49.71560221,3,23,247,204,49
8,77.46126043,49.73641027,42.98084441,3,23,247,204,49
9,29.01878113,34.563522,22.3686104,3,23,247,204,49
10,46.00354607,74.27383806,37.58107099,3,23,247,204,49
11,42.6805345,75.78179969,22.57493228,3,23,247,204,49
12,65.59740881,72.10932652,63.71028728,3,23,247,204,49
13,67.22426799,66.0107759,35.2456536,3,23,247,204,49
14,52.67486297,26.04953305,30.14591598,3,23,247,204,49
15,28.03398113,71.81632567,52.0336656,3,23,247,204,49
16,46.34848038,25.50990796,35.31195428,3,23,247,204,49
17,51.34873028,72.91893445,37.61793674,3,23,247,204,49
18,20.98641207,26.36507935,56.31671482,3,23,247,204,49
19,54.57542352,76.39075211,43.40588578,3,23,247,204,49
20,58.24185892,31.16636108,69.57887497,3,23,247,204,49
21,28.38646661,78.67732137,55.15725469,3,23,247,204,49
22,51.25954166,69.76752013,28.67759954,3,23,247,204,49
23,31.43744557,65.15382543,68.99268169,3,23,247,204,49
24,63.03457928,75.36541685,54.27565345,3,23,247,204,49
25,42.76414472,23.96531552,20.22355257,3,23,247,204,49
26,70.01510801,31.36904139,49.8013657,3,23,247,204,49
27,37.6875517,34.80634683,69.31327798,3,23,247,204,49
28,22.70436675,42.92852678,53.72396657,3,23,247,204,49
29,15.47950515,24.8272987,80.68300505,3,23,247,204,49
30,75.71869021,37.16432383,50.69141516,3,23,247,204,49
31,39.79116664,57.59882083,24.42448232,3,23,247,204,49
32,29.0561693,30.40718805,46.91246623,3,23,247,204,49
33,73.94891535,56.47896715,37.98036297,3,23,247,204,49
34,24.89388021,37.58696946,48.97083138,3,23,247,204,49
35,73.45475313,38.93910731,36.3496717,3,23,247,204,49
36,20.70057864,55.40644522,28.7350214,3,23,247,204,49
37,33.10094238,51.43492559,26.80337296,3,23,247,204,49
38,33.32980309,36.89436355,67.76111879,3,23,247,204,49
39,21.52677514,66.76230728,77.34347873,3,23,247,204,49
40,32.05393768,61.66408663,32.58358964,3,23,247,204,49
41,54.48604863,72.33478513,68.54664037,3,23,247,204,49
42,30.17332483,33.75430047,56.99882929,3,23,247,204,49
43,32.35207158,39.99106228,21.90253624,3,23,247,204,49
44,67.79526686,46.36087135,72.12219227,3,23,247,204,49
45,41.20147798,25.62661904,56.76457712,3,23,247,204,49
46,21.54572844,49.59676325,53.48395216,3,23,247,204,49
47,28.9779897,50.8869665,71.42607179,3,23,247,204,49
48,20.75025934,55.37760727,57.1888304,3,23,247,204,49
49,70.59128615,77.99187994,55.09421607,3,23,247,204,49
0,51.92769324,52.58065247,52.31129433,5,24,229,45,32
1,50.75938471,47.83778725,50.20287354,5,24,229,45,32
2,45.8539672,54.76392194,52.32417053,5,24,229,45,32
3,52.32166504,50.54753081,47.37799898,5,24,229,45,32
4,49.87085934,46.47004547,45.1899863,5,24,229,45,32
5,48.69455262,48.00531559,47.20087655,5,24,229,45,32
6,52.83946502,48.82586134,45.42308046,5,24,229,45,32
7,50.270048,49.91254533,54.9326978,5,24,229,45,32
8,51.95678568,47.76421718,46.71039335,5,24,229,45,32
9,50.45460702,47.93259403,48.60131955,5,24,229,45,32
0,29.89678151,43.15586686,68.13059073,3,24,247,204,49
1,65.34440688,26.32083806,52.00964752,3,24,247,204,49
2,53.84777988,28.08793932,64.39599362,3,24,247,204,49
3,47.37521828,71.08002435,71.49185264,3,24,247,204,49
4,62.69101667,25.57232095,49.89207247,3,24,247,204,49
5,27.45164433,38.85257743,56.01848834,3,24,247,204,49
6,45.03638036,66.06436,28.19448454,3,24,247,204,49
7,22.56026201,63.07017707,49.73239398,3,24,247,204,49
8,78.45642585,49.77586703,42.89090581,3,24,247,204,49
9,29.47763297,34.92879558,23.17856732,3,24,247,204,49
10,46.00399353,75.0665578,36.97148489,3,24,247,204,49
11,42.78053281,75.09874408,23.29842061,3,24,247,204,49
12,65.01301218,71.41960358,63.28277955,3,24,247,204,49
13,67.81648278,66.67767556,34.79340755,3,24,247,204,49
14,52.47867623,26.80509977,30.77091973,3,24,247,204,49
15,27.30741389,72.50321875,52.0169941,3,24,247,204,49
16,46.1895369,24.6144196,34.89621691,3,24,247,204,49
17,51.44462299,73.77015328,37.10196087,3,24,247,204,49
18,21.7058103,27.03438193,56.13097241,3,24,247,204,49
19,54.92784613,77.25278853,43.04161733,3,24,247,204,49
20,57.85368555,31.80908817,68.91840292,3,24,247,204,49
21,28.9140376,77.8433651,54.99543446,3,24,247,204,49
22,51.09237958,69.09474577,29.3983155,3,24,247,204,49
23,30.84200072,65.57463137,69.6770557,3,24,247,204,49
24,62.49734385,74.53450749,54.13085105,3,24,247,204,49
25,42.85257697,24.62649979,20.96854592,3,24,247,204,49
26,70.72552516,30.68262118,49.95671941,3,24,247,204,49
27,37.16876829,34.18190058,69.89717065,3,24,247,204,49
28,23.64541424,43.20542243,53.52965134,3,24,247,204,49
29,16.09257844,25.32677738,80.0709085,3,24,247,204,49
30,74.8048375,37.56846871,50.65217049,3,24,247,204,49
31,40.03056942,57.32349103,25.35554613,3,24,247,204,49
32,29.7112947,31.15475501,47.02180224,3,24,247,204,49
33,74.84077531,56.76483444,37.62984095,3,24,247,204,49
34,25.76205241,38.08283081,48.99079489,3,24,247,204,49
35,74.29267888,38.53395984,35.98397242,3,24,247,204,49
36,21.46912985,55.25063726,29.35554773,3,24,247,204,49
37,33.62135869,51.37739028,27.65534511,3,24,247,204,49
38,32.63749277,36.37609698,68.26322056,3,24,247,204,49
39,22.14278766,66.35290834,76.67048461,3,24,247,204,49
40,32.6289158,61.20640647,33.26177032,3,24,247,204,49
41,54.24089926,71.5924875,67.92302509,3,24,247,204,49
42,30.94229044,34.32923855,56.71929736,3,24,247,204,49
43,32.82263094,40.3697146,22.69952829,3,24,247,204,49
44,68.503512,46.21586771,72.81310671,3,24,247,204,49
45,41.42768283,26.56433891,56.50092432,3,24,247,204,49
46,20.56999842,49.38122629,53.52261413,3,24,247,204,49
47,29.61075059,50.87279839,70.65185417,3,24,247,204,49
48,21.69707151,55.19859212,56.92143499,3,24,247,204,49
49,69.95029329,77.23870063,54.94640169,3,24,247,204,49
0,52.92769324,52.58065247,52.31129433,5,25,229,45,32
1,50.75938471,48.71514245,50.68271503,5,25,229,45,32
2,44.95954001,54.76392194,51.87695693,5,25,229,45,32
3,52.32166504,49.57999259,47.63072371,5,25,229,45,32
4,50.87085934,46.47004547,45.1899863,5,25,229,45,32
5,48.69455262,48.97285381,46.94815182,5,25,229,45,32
6,51.94503783,48.82586134,45.87029405,5,25,229,45,32
7,50.270048,49.03519013,54.45285631,5,25,229,45,32
8,52.95678568,47.76421718,46.71039335,5,25,229,45,32
9,50.45460702,48.80994923,49.08116104,5,25,229,45,32
0,30.54854711,43.42148803,67.42020563,3,25,247,204,49
1,64.85014629,27.18994871,52.02843993,3,25,247,204,49
2,53.98266967,27.22583296,64.88443745,3,25,247,204,49
3,47.35290011,70.39033466,70.76809161,3,25,247,204,49
4,63.12579603,24.68650345,50.05422757,3,25,247,204,49
5,26.72799743,38.18347164,56.18770006,3,25,247,204,49
6,44.99819682,65.41957017,28.95789013,3,25,247,204,49
7,21.62410891,63.40882501,49.63786912,3,25,247,204,49
8,77.47653521,49.77650097,43.09044011,3,25,247,204,49
9,29.94288838,35.29981359,23.9822358,3,25,247,204,49
10,45.9065791,74.18985396,37.44254837,3,25,247,204,49
11,42.8832345,74.41071109,24.01679585,3,25,247,204,49
12,65.49134123,72.17928858,63.72332471,3,25,247,204,49
13,67.13732294,66.12483302,35.27621916,3,25,247,204,49
14,52.53659927,25.99792221,30.18345969,3,25,247,204,49
15,27.90165176,71.70624955,51.90872852,3,25,247,204,49
16,45.98832358,23.72569344,34.48429578,3,25,247,204,49
17,51.71745178,74.5225381,36.50239308,3,25,247,204,49
18,22.43438476,27.69353095,55.94468816,3,25,247,204,49
19,54.64199281,76.32444576,43.27924641,3,25,247,204,49
20,58.16850177,31.07792048,69.52361738,3,25,247,204,49
21,29.48825782,77.0331991,54.87752694,3,25,247,204,49
22,50.93902136,68.40940559,30.11020742,3,25,247,204,49
23,31.37393957,65.04637161,69.0152531,3,25,247,204,49
24,62.88776623,75.45236213,54.20235784,3,25,247,204,49
25,42.95586443,25.27533275,21.72243417,3,25,247,204,49
26,71.43494123,29.99158821,50.09529167,3,25,247,204,49
27,37.65397206,34.70688305,69.19790624,3,25,247,204,49
28,22.77322401,42.72010332,53.59088504,3,25,247,204,49
29,16.71288124,25.8154727,79.45739295,3,25,247,204,49
30,75.6970269,37.14973738,50.82146947,3,25,247,204,49
31,39.67549589,57.66321701,24.48462188,3,25,247,204,49
32,30.39179239,31.88010451,47.12568195,3,25,247,204,49
33,73.94681331,56.52932692,38.0111127,3,25,247,204,49
34,26.64126515,38.55826833,49.0215215,3,25,247,204,49
35,73.44933469,38.87417298,36.39993588,3,25,247,204,49
36,22.23401176,55.07510951,29.97534259,3,25,247,204,49
37,33.003596,51.47627967,26.87522323,3,25,247,204,49
38,33.06511254,36.92360499,67.5439318,3,25,247,204,49
39,22.75206627,65.93527294,75.99642212,3,25,247,204,49
40,32.02258339,61.6027851,32.57239017,3,25,247,204,49
41,54.28212371,72.36503026,68.55664819,3,25,247,204,49
42,30.15008018,33.72478329,56.80318267,3,25,247,204,49
43,33.29105888,40.74053028,23.50144536,3,25,247,204,49
44,67.81786369,46.32564653,72.09349917,3,25,247,204,49
45,41.04546336,25.67853006,56.76408007,3,25,247,204,49
46,21.54891961,49.31901643,53.32808076,3,25,247,204,49
47,28.98649414,50.70353095,71.41451557,3,25,247,204,49
48,20.71975749,55.2118008,57.13281815,3,25,247,204,49
49,69.30762491,76.48616314,54.80264955,3,25,247,204,49
0,52.20221852,53.10774071,51.86872861,5,26,229,45,32
1,50.17240352,47.90723216,50.63042696,5,26,229,45,32
2,45.66152685,54.25389865,52.37403915,5,26,229,45,32
3,52.83977849,50.29311457,47.15847855,5,26,229,45,32
4,50.07899269,47.04537026,45.39479987,5,26,229,45,32
5,48.11366231,48.17332689,47.10087102,5,26,229,45,32
6,52.71719996,48.26485271,45.5719068,5,26,229,45,32
7,50.80444646,49.77072652,54.86927496,5,26,229,45,32
8,52.23131096,48.29130543,46.26782764,5,26,229,45,32
9,49.86762584,48.00203893,49.02887297,5,26,229,45,32
0,29.80918512,43.06422266,67.99091159,3,26,247,204,49
1,64.32654812,28.04159958,52.05158618,3,26,247,204,49
2,54.10129884,26.31408321,65.27767974,3,26,247,204,49
3,47.42360636,71.04538885,71.52035795,3,26,247,204,49
4,62.48596601,25.44842069,49.9537305,3,26,247,204,49
5,27.53937359,38.71995422,55.95563291,3,26,247,204,49
6,44.66635192,66.02243304,28.2323315,3,26,247,204,49
7,22.50585676,62.9371949,49.64712999,3,26,247,204,49
8,78.46795616,49.79707627,42.961362,3,26,247,204,49
9,30.40575748,35.66765842,24.78873588,3,26,247,204,49
10,45.91157184,74.98496287,36.83610225,3,26,247,204,49
11,42.98383263,73.72245776,24.73525765,3,26,247,204,49
12,64.91389646,71.48783608,63.28921528,3,26,247,204,49
13,67.71611434,66.77899587,34.78931929,3,26,247,204,49
14,52.35318581,26.76402368,30.79945323,3,26,247,204,49
15,27.181854,72.39989704,51.88144585,3,26,247,204,49
16,46.01610087,24.59569112,34.97656853,3,26,247,204,49
17,51.63240106,73.64741774,36.97876556,3,26,247,204,49
18,23.15187328,28.36451022,55.75761315,3,26,247,204,49
19,54.72934188,77.25662763,42.92795294,3,26,247,204,49
20,58.45804305,30.31947634,70.10750808,3,26,247,204,49
21,30.08608041,76.23986428,54.76251381,3,26,247,204,49
22,50.85575796,69.13920664,29.43163713,3,26,247,204,49
23,30.78618308,65.48355394,69.69599822,3,26,247,204,49
24,63.30486078,76.35675915,54.29234772,3,26,247,204,49
25,43.04571522,25.94028727,22.46389376,3,26,247,204,49
26,70.66209735,30.62580979,50.07349002,3,26,247,204,49
27,37.11562617,34.09155332,69.77371266,3,26,247,204,49
28,23.70808345,43.01841673,53.39840922,3,26,247,204,49
29,17.32172515,26.32085926,78.84592462,3,26,247,204,49
30,74.78628226,37.56037569,50.77764744,3,26,247,204,49
31,39.92776529,57.38828654,25.41240062,3,26,247,204,49
32,29.62459398,31.23989616,47.16492318,3,26,247,204,49
33,74.83093501,56.84558731,37.66715312,3,26,247,204,49
34,25.79516718,38.02638375,48.98663568,3,26,247,204,49
35,74.29443881,38.48951685,36.02866954,3,26,247,204,49
36,22.99753044,54.92265567,30.6028751,3,26,247,204,49
37,33.51624598,51.42413948,27.7322363,3,26,247,204,49
38,33.52397306,37.40346052,66.7961446,3,26,247,204,49
39,23.36391659,65.52864169,75.3179752,3,26,247,204,49
40,32.59644572,61.1547408,33.25791065,3,26,247,204,49
41,54.03769975,71.62226041,67.93331049,3,26,247,204,49
42,30.92459106,34.30123783,56.54273485,3,26,247,204,49
43,33.75436799,41.12401213,24.30037361,3,26,247,204,49
44,68.51421059,46.18372299,72.79703219,3,26,247,204,49
45,40.66920834,24.78529128,57.01016268,3,26,247,204,49
46,20.5700635,49.11734437,53.36227296,3,26,247,204,49
47,29.61749336,50.69783224,70.63875304,3,26,247,204,49
48,21.66890065,55.03964571,56.86920881,3,26,247,204,49
49,68.72620231,75.68533592,54.6590406,3,26,247,204,49
0,52.48794736,52.22835777,52.24957594,5,27,229,45,32
1,51.05256436,48.19321375,50.25157155,5,27,229,45,32
2,45.35419024,55.19978348,52.26989454,5,27,229,45,32
3,52.01577441,50.02537942,47.65781326,5,27,229,45,32
4,50.34833261,46.21642723,44.90458618,5,27,229,45,32
5,49.05320476,48.47860274,47.2560053,5,27,229,45,32
6,52.42077832,49.17714472,45.85449747,5,27,229,45,32
7,49.91049154,49.48026296,54.52798988,5,27,229,45,32
8,52.5170398,47.41192249,46.64867496,5,27,229,45,32
9,50.74778668,48.28802052,48.65001756,5,27,229,45,32
0,30.42797935,43.43707145,67.29948012,3,27,247,204,49
1,64.87699561,27.2282509,52.23992493,3,27,247,204,49
2,53.86167077,27.13327285,64.75661667,3,27,247,204,49
3,47.39824126,70.35688833,70.7955658,3,27,247,204,49
4,62.93271108,24.57049897,50.12598698,3,27,247,204,49
5,26.7164053,38.16108027,56.05753036,3,27,247,204,49
6,44.76527032,65.42053476,29.02475413,3,27,247,204,49
7,21.56194721,63.24717998,49.5333583,3,27,247,204,49
8,77.4884816,49.79806893,43.16292739,3,27,247,204,49
9,30.87001455,36.03780578,25.59338258,3,27,247,204,49
10,45.82217862,74.11016603,37.3122738,3,27,247,204,49
11,43.08614189,73.03539432,25.45461615,3,27,247,204,49
12,64.32970872,70.79845338,62.86087409,3,27,247,204,49
13,67.04070499,66.22265306,35.2733698,3,27,247,204,49
14,52.42944789,25.95446341,30.21739115,3,27,247,204,49
15,27.75916924,71.59165638,51.76545385,3,27,247,204,49
16,45.82780241,23.70061907,34.57235359,3,27,247,204,49
17,51.89560432,74.38269219,36.35418927,3,27,247,204,49
18,23.8810768,29.02189194,55.56758288,3,27,247,204,49
19,54.46840388,76.32077325,43.16478187,3,27,247,204,49
20,58.07351918,30.95877713,69.44159825,3,27,247,204,49
21,30.67265996,75.43824645,54.64704394,3,27,247,204,49
22,50.72216928,68.44514626,30.13905091,3,27,247,204,49
23,30.19833049,65.88776086,70.39674505,3,27,247,204,49
24,62.71254388,75.56324726,54.15270685,3,27,247,204,49
25,43.14039324,26.58773694,23.2200981,3,27,247,204,49
26,71.3847351,29.94988516,50.21812946,3,27,247,204,49
27,37.58226356,34.62034939,69.06475267,3,27,247,204,49
28,22.84052403,42.52281775,53.43990993,3,27,247,204,49
29,17.93980705,26.80588884,78.22728008,3,27,247,204,49
30,75.68603749,37.16059317,50.95261735,3,27,247,204,49
31,39.49918236,57.84566948,24.63322315,3,27,247,204,49
32,30.31461665,31.95878621,47.2489815,3,27,247,204,49
33,73.93658207,56.60198391,38.04237333,3,27,247,204,49
34,26.70693823,38.43487679,48.94412692,3,27,247,204,49
35,73.44798187,38.82640237,36.4410029,3,27,247,204,49
36,23.76260444,54.74142187,31.22078778,3,27,247,204,49
37,32.82479696,51.64180427,27.04338197,3,27,247,204,49
38,32.82538891,36.89401447,67.29858357,3,27,247,204,49
39,23.96841712,65.10345836,74.64432972,3,27,247,204,49
40,32.05941137,61.39461162,32.4491733,3,27,247,204,49
41,54.2464941,72.35765207,68.57798408,3,27,247,204,49
42,30.1621761,33.69679396,56.77375656,3,27,247,204,49
43,34.21847197,41.48732925,25.10821528,3,27,247,204,49
44,67.82478286,46.28722373,72.08011029,3,27,247,204,49
45,40.89486197,25.7185395,56.73064846,3,27,247,204,49
46,21.5494899,49.16127273,53.16531044,3,27,247,204,49
47,28.97780914,50.50314564,71.38232632,3,27,247,204,49
48,20.68702067,55.02695101,57.05828698,3,27,247,204,49
49,68.13828795,74.88950152,54.51411196,3,27,247,204,49
0,52.77367619,53.10774071,51.86872861,5,28,229,45,32
1,50.15860944,48.48367731,50.59285663,5,28,229,45,32
2,45.05776859,54.28749147,51.98730387,5,28,229,45,32
3,52.95531686,49.72010357,47.50267898,5,28,229,45,32
4,50.61767253,47.04537026,45.39479987,5,28,229,45,32
5,48.22920068,48.7463379,46.75667058,5,28,229,45,32
6,52.11344171,48.23125989,45.95864207,5,28,229,45,32
7,50.79065238,49.19428136,54.90684529,5,28,229,45,32
8,52.80276863,48.29130543,46.26782764,5,28,229,45,32
9,49.85383175,48.57848409,48.99130264,5,28,229,45,32
0,29.69024143,43.08864496,67.87770304,3,28,247,204,49
1,64.34165287,28.0728538,52.23256957,3,28,247,204,49
2,53.97895663,26.22275315,65.15309859,3,28,247,204,49
3,47.49515381,71.00007462,71.55511788,3,28,247,204,49
4,62.29661784,25.33595705,50.02872793,3,28,247,204,49
5,25.98057566,37.50338574,56.21875274,3,28,247,204,49
6,44.61387222,66.09955215,28.30641298,3,28,247,204,49
7,22.44400308,62.77631044,49.54946126,3,28,247,204,49
8,78.47696605,49.83073048,43.01517182,3,28,247,204,49
9,31.32558661,36.40326127,26.4051069,3,28,247,204,49
10,45.84927305,74.90862999,36.71084118,3,28,247,204,49
11,43.17820593,72.34549827,26.17264655,3,28,247,204,49
12,64.80802734,71.54448412,63.32417683,3,28,247,204,49
13,67.59841295,66.89170759,34.78211846,3,28,247,204,49
14,52.24456349,26.72003302,30.83360615,3,28,247,204,49
15,27.04506824,72.29148635,51.74819758,3,28,247,204,49
16,45.85513141,24.57073605,35.06444053,3,28,247,204,49
17,51.7962798,73.51558589,36.84230945,3,28,247,204,49
18,24.5954722,29.69758866,55.38572267,3,28,247,204,49
19,54.52418878,77.25365835,42.80895404,3,28,247,204,49
20,58.36562582,30.20681408,70.03255111,3,28,247,204,49
21,31.28158794,74.65094748,54.55026045,3,28,247,204,49
22,50.66389222,67.80801362,30.90759875,3,28,247,204,49
23,30.73224968,65.37848454,69.72178732,3,28,247,204,49
24,63.1007463,76.48048698,54.24198261,3,28,247,204,49
25,43.23252641,27.24877703,23.96477083,3,28,247,204,49
26,70.6112643,30.58336882,50.19712053,3,28,247,204,49
27,37.03316393,34.01674333,69.64280917,3,28,247,204,49
28,23.77230934,42.8373719,53.25871436,3,28,247,204,49
29,18.55170245,27.31077314,77.61844852,3,28,247,204,49
30,74.77369483,37.56773101,50.90937792,3,28,247,204,49
31,39.76501744,57.55160149,25.5512949,3,28,247,204,49
